Season,Crop,Area,Rainfall,avg_temp,PH,soil_type
Kharif     ,4,3461,2244.4,24.04,5.5,Loamy soil
Kharif     ,0,3901,2244.4,24.04,5.5,Loamy soil
Rabi       ,9,30,2244.4,24.04,5.5,Loamy soil
Whole Year ,8,115,2244.4,24.56,5.5,Loamy soil
Whole Year ,3,7,2244.4,24.56,5.5,Loamy soil
Kharif     ,4,3490,1749.9,24.11,5.5,Loamy soil
Kharif     ,0,3945,1749.9,24.11,5.5,Loamy soil
Rabi       ,9,25,1749.9,24.11,5.5,Loamy soil
Whole Year ,8,120,1749.9,24.06,5.5,Loamy soil
Whole Year ,3,6,1749.9,24.06,5.5,Loamy soil
Kharif     ,4,3450,2855.7,24.06,5.5,Loamy soil
Kharif     ,0,3949,2855.7,24.06,5.5,Loamy soil
Rabi       ,9,10,2855.7,24.96,5.5,Loamy soil
Whole Year ,8,110,2855.7,24.96,5.5,Loamy soil
Kharif     ,4,3560,2193.7,24.37,5.5,Loamy soil
Kharif     ,0,3489,2193.7,24.37,5.5,Loamy soil
Rabi       ,9,10,2193.7,24.37,5.5,Loamy soil
Whole Year ,8,117,2193.7,24.41,5.5,Loamy soil
Kharif     ,4,3995,3440.3,24.41,5.5,Loamy soil
Kharif     ,0,3561,3440.3,24.41,5.5,Loamy soil
Rabi       ,9,13,3440.3,24.41,5.5,Loamy soil
Whole Year ,8,120,3440.3,24.43,5.5,Loamy soil
Kharif     ,4,3595,2042.9,24.43,5.5,Loamy soil
Kharif     ,0,3561,2042.9,24.43,5.5,Loamy soil
Rabi       ,9,13,2042.9,24.79,5.5,Loamy soil
Whole Year ,8,120,2042.9,24.79,5.5,Loamy soil
Kharif     ,4,1290,2403.2,24.79,5.5,Loamy soil
Kharif     ,0,3561,2403.2,24.79,5.5,Loamy soil
Whole Year ,8,33,2403.2,24.22,5.5,Loamy soil
Kharif     ,4,1520,2274.9,24.22,5.5,Loamy soil
Kharif     ,0,11500,2274.9,24.22,5.5,Loamy soil
Rabi       ,5,285,2274.9,24.41,5.5,Loamy soil
Rabi       ,3,230,2274.9,24.41,5.5,Loamy soil
Rabi       ,9,240,2274.9,24.41,5.5,Loamy soil
Kharif     ,4,1575,3616.7,24.14,5.5,Loamy soil
Kharif     ,0,11550,3616.7,24.14,5.5,Loamy soil
Rabi       ,5,120,3616.7,24.14,5.5,Loamy soil
Rabi       ,9,225,3616.7,24.24,5.5,Loamy soil
Whole Year ,8,350,3616.7,24.24,5.5,Loamy soil
Whole Year ,3,240,3616.7,24.24,5.5,Loamy soil
Kharif     ,4,1620,2316.6,24.27,5.5,Loamy soil
Kharif     ,0,11600,2316.6,24.27,5.5,Loamy soil
Rabi       ,9,225,2316.6,24.27,5.5,Loamy soil
Whole Year ,8,350,2316.6,24.27,5.5,Loamy soil
Whole Year ,3,255,2316.6,24.33,5.5,Loamy soil
Kharif     ,4,864,2596.8,24.33,5.5,Loamy soil
Kharif     ,0,11925,2596.8,24.33,5.5,Loamy soil
Rabi       ,9,225,2596.8,24.33,5.5,Loamy soil
Whole Year ,8,755,2596.8,24.44,5.5,Loamy soil
Whole Year ,3,215,2596.8,24.44,5.5,Loamy soil
Kharif     ,4,985,2036,24.44,5.5,Loamy soil
Kharif     ,0,11857,2036,24.44,5.5,Loamy soil
Rabi       ,9,200,2036,24.15,5.5,Loamy soil
Whole Year ,8,25,2036,24.15,5.5,Loamy soil
Whole Year ,3,220,2036,24.15,5.5,Loamy soil
Kharif     ,4,915,2389.2,24.24,5.5,Loamy soil
Kharif     ,0,11860,2389.2,24.24,5.5,Loamy soil
Rabi       ,9,200,2389.2,24.24,5.5,Loamy soil
Whole Year ,8,50,2389.2,24.55,5.5,Loamy soil
Whole Year ,3,170,2389.2,24.55,5.5,Loamy soil
Kharif     ,4,918,2451.8,24.55,5.5,Loamy soil
Kharif     ,0,11867,2451.8,24.55,5.5,Loamy soil
Rabi       ,9,205,2451.8,24.55,5.5,Loamy soil
Whole Year ,8,48,2451.8,17.67,5.5,Loamy soil
Whole Year ,3,145,2451.8,17.67,5.5,Loamy soil
Kharif     ,4,920,2545.7,17.67,5.5,Loamy soil
Kharif     ,0,11885,2545.7,17.46,5.5,Loamy soil
Rabi       ,9,210,2545.7,17.46,5.5,Loamy soil
Whole Year ,8,104,2545.7,17.46,5.5,Loamy soil
Whole Year ,3,100,2545.7,17.67,5.5,Loamy soil
Kharif     ,4,1460,2335.5,17.64,5.5,Loamy soil
Kharif     ,0,11905,2335.5,17.86,5.5,Loamy soil
Rabi       ,9,160,2335.5,17.86,5.5,Loamy soil
Whole Year ,8,60,2335.5,17.86,6.5,Loamy soil
Whole Year ,3,214,2335.5,17.64,6.5,Loamy soil
Kharif     ,4,762,2259.6,17.64,6.5,Loamy soil
Kharif     ,0,6191,2259.6,17.86,6.5,Loamy soil
Rabi       ,9,170,2259.6,17.86,6.5,Loamy soil
Whole Year ,8,68,2259.6,17.51,6.5,Loamy soil
Whole Year ,3,392,2259.6,17.09,6.5,Loamy soil
Kharif     ,4,1181,3020.7,17.09,6.5,Loamy soil
Kharif     ,0,15622,3020.7,17.51,6.5,Loamy soil
Rabi       ,9,268,3020.7,17.51,6.5,Loamy soil
Whole Year ,8,31,3020.7,17.51,6.5,Loamy soil
Whole Year ,3,426,3020.7,17.09,6.5,Loamy soil
Kharif     ,4,1227,2244.4,17.09,6.5,Loamy soil
Kharif     ,0,16763,2244.4,17.51,6.5,Loamy soil
Rabi       ,9,274,2244.4,17.53,6.5,Loamy soil
Whole Year ,8,20,2244.4,17.53,6.5,Loamy soil
Whole Year ,3,480,2244.4,17.32,6.5,Loamy soil
Kharif     ,4,635,1749.9,17.32,6.5,Loamy soil
Kharif     ,0,8519,1749.9,17.53,6.5,Loamy soil
Rabi       ,9,285,1749.9,17.53,6.5,Loamy soil
Whole Year ,8,65,1749.9,17.53,6.5,Loamy soil
Whole Year ,3,545,1749.9,18.17,6.5,Loamy soil
Kharif     ,4,860,2855.7,18.17,6.5,Loamy soil
Kharif     ,0,9585,2855.7,18.31,6.5,Loamy soil
Rabi       ,9,280,2855.7,18.31,6.5,Loamy soil
Whole Year ,8,112,2855.7,18.31,6.5,Loamy soil
Whole Year ,3,595,2855.7,18.17,6.5,Loamy soil
Kharif     ,4,887,2193.7,18.17,6.5,Loamy soil
Kharif     ,0,10260,2193.7,18.31,6.5,Loamy soil
Rabi       ,9,280,2193.7,18.31,6.5,Loamy soil
Whole Year ,8,119,2193.7,17.62,6.5,Loamy soil
Whole Year ,3,620,2193.7,17.74,6.5,Loamy soil
Kharif     ,4,875,3440.3,17.74,6.5,Loamy soil
Kharif     ,0,9605,3440.3,17.62,6.5,Loamy soil
Rabi       ,9,297,3440.3,17.62,6.5,Loamy soil
Whole Year ,8,105,3440.3,17.62,6.5,Loamy soil
Kharif     ,4,880,2042.9,17.62,6.5,Loamy soil
Kharif     ,0,9681,2042.9,17.64,6.5,Loamy soil
Rabi       ,9,280,2042.9,17.64,6.5,Loamy soil
Whole Year ,8,110,2042.9,17.64,6.5,Loamy soil
Whole Year ,3,561,2042.9,17.97,6.5,Loamy soil
Kharif     ,4,945,2403.2,17.97,6.5,Loamy soil
Kharif     ,0,9081,2403.2,17.64,6.5,Loamy soil
Rabi       ,9,373,2403.2,17.64,6.5,Loamy soil
Whole Year ,8,129,2403.2,18.29,6.5,Loamy soil
Whole Year ,3,586,2403.2,18.54,6.5,Loamy soil
Kharif     ,4,5212,2274.9,18.54,6.5,Loamy soil
Kharif     ,0,10310,2274.9,18.29,6.5,Loamy soil
Rabi       ,5,80,2274.9,18.54,6.5,Loamy soil
Rabi       ,9,196,2274.9,18.54,6.5,Loamy soil
Kharif     ,4,5225,3616.7,18.54,6.5,Loamy soil
Kharif     ,0,10320,3616.7,18.29,6.5,Loamy soil
Rabi       ,5,40,3616.7,17.23,6.5,Loamy soil
Rabi       ,9,100,3616.7,17.23,6.5,Loamy soil
Whole Year ,8,480,3616.7,17.23,6.5,Loamy soil
Kharif     ,4,6186,2316.6,17.52,6.5,Loamy soil
Kharif     ,0,10000,2316.6,17.23,6.5,Loamy soil
Rabi       ,9,131,2316.6,17.23,6.5,Loamy soil
Whole Year ,8,490,2316.6,17.15,6.5,Loamy soil
Kharif     ,4,5780,2596.8,17.15,6.5,Loamy soil
Kharif     ,0,10450,2596.8,17.71,6.5,Loamy soil
Rabi       ,9,170,2596.8,17.71,6.5,Loamy soil
Whole Year ,8,510,2596.8,17.71,6.5,Loamy soil
Whole Year ,3,100,2596.8,17.71,6.5,Loamy soil
Kharif     ,4,2550,2036,17.71,6.5,Loamy soil
Kharif     ,0,5400,2036,17.15,6.5,Loamy soil
Rabi       ,9,15,2036,16.98,6.5,Loamy soil
Whole Year ,8,520,2036,16.98,6.5,Loamy soil
Whole Year ,3,80,2036,16.98,6.5,Loamy soil
Kharif     ,4,936,2389.2,16.98,6.5,Loamy soil
Kharif     ,0,1691,2389.2,17.66,6.5,Loamy soil
Whole Year ,8,50,2389.2,16.98,6.5,Loamy soil
Kharif     ,4,950,2451.8,17.71,6.5,Loamy soil
Kharif     ,0,1700,2451.8,18.42,6.5,Loamy soil
Whole Year ,8,92,2451.8,17.71,6.5,Loamy soil
Kharif     ,4,1393,2545.7,17.71,6.5,Loamy soil
Kharif     ,0,916,2545.7,18.42,6.5,Loamy soil
Whole Year ,8,55,2545.7,17.71,6.5,Loamy soil
Kharif     ,4,1515,2335.5,18.42,6.5,Loamy soil
Kharif     ,0,1000,2335.5,17.58,6.5,Loamy soil
Whole Year ,8,40,2335.5,18.07,6.5,Loamy soil
Kharif     ,4,1846,2259.6,17.58,6.5,Loamy soil
Kharif     ,0,1235,2259.6,18.07,6.5,Loamy soil
Whole Year ,8,53,2259.6,17.58,6.5,Loamy soil
Kharif     ,4,1334,3020.7,18.07,6.5,Loamy soil
Kharif     ,0,1200,3020.7,17.58,6.5,Loamy soil
Whole Year ,8,45,3020.7,18.11,6.5,Loamy soil
Kharif     ,4,1350,2244.4,17.67,6.5,Loamy soil
Kharif     ,0,1200,2244.4,18.11,6.5,Loamy soil
Whole Year ,8,48,2244.4,18.11,6.5,Loamy soil
Kharif     ,4,1350,1749.9,18.11,6.5,Loamy soil
Kharif     ,0,1200,1749.9,17.67,6.5,Loamy soil
Whole Year ,8,48,1749.9,17.32,6.5,Loamy soil
Kharif     ,4,1750,2855.7,17.32,6.5,Loamy soil
Kharif     ,0,1585,2855.7,17.83,6.5,Loamy soil
Whole Year ,8,100,2855.7,17.32,6.5,Loamy soil
Kharif     ,4,1806,2193.7,17.83,6.5,Loamy soil
Kharif     ,0,1610,2193.7,17.32,6.5,Loamy soil
Whole Year ,8,106,2193.7,17.83,6.5,Loamy soil
Kharif     ,4,1825,3440.3,18.1,6.5,Loamy soil
Kharif     ,0,1682,3440.3,18.35,6.5,Loamy soil
Whole Year ,8,110,3440.3,18.1,6.5,Loamy soil
Whole Year ,3,25,3440.3,18.35,6.5,Loamy soil
Kharif     ,4,1828,2042.9,18.1,6.5,Loamy soil
Kharif     ,0,1690,2042.9,18.35,6.5,Loamy soil
Whole Year ,8,113,2042.9,18.1,6.5,Loamy soil
Kharif     ,4,1828,2403.2,18.35,6.5,Loamy soil
Kharif     ,0,1690,2403.2,16.71,6.5,Loamy soil
Whole Year ,8,122,2403.2,17.14,6.5,Loamy soil
Kharif     ,4,1485,2274.9,16.71,6.5,Loamy soil
Kharif     ,0,8945,2274.9,17.14,6.5,Loamy soil
Rabi       ,5,70,2274.9,16.71,6.5,Loamy soil
Rabi       ,9,19,2274.9,16.71,6.5,Loamy soil
Kharif     ,4,1601,3616.7,17.71,6.5,Loamy soil
Kharif     ,0,8045,3616.7,18.39,6.5,Loamy soil
Rabi       ,5,65,3616.7,17.71,6.5,Loamy soil
Rabi       ,9,5,3616.7,17.71,6.5,Loamy soil
Whole Year ,8,62,3616.7,17.71,6.5,Loamy soil
Kharif     ,4,1770,2316.6,18.39,6.5,Loamy soil
Kharif     ,0,9595,2316.6,17.71,6.5,Loamy soil
Rabi       ,9,15,2316.6,18.16,6.5,Loamy soil
Whole Year ,8,65,2316.6,18.16,6.5,Loamy soil
Whole Year ,3,115,2316.6,18.16,6.5,Loamy soil
Kharif     ,4,1731,2596.8,18.09,6.5,Loamy soil
Kharif     ,0,8200,2596.8,18.16,6.5,Loamy soil
Rabi       ,9,12,2596.8,18.16,6.5,Loamy soil
Whole Year ,8,74,2596.8,18.16,6.5,Loamy soil
Kharif     ,4,2750,2036,17.33,6.5,Loamy soil
Kharif     ,0,12310,2036,17.84,6.5,Loamy soil
Rabi       ,9,470,2036,17.84,6.5,Loamy soil
Whole Year ,8,63,2036,17.84,6.5,Loamy soil
Kharif     ,4,1830,2389.2,17.84,6.5,Loamy soil
Kharif     ,0,8500,2389.2,17.33,6.5,Loamy soil
Rabi       ,9,16,2389.2,17.33,6.5,Loamy soil
Whole Year ,8,70,2389.2,17.58,6.5,Loamy soil
Kharif     ,4,2010,2451.8,17.58,6.5,Loamy soil
Kharif     ,0,8510,2451.8,17.93,6.5,Loamy soil
Rabi       ,9,16,2451.8,17.93,6.5,Loamy soil
Whole Year ,8,70,2451.8,17.93,6.5,Loamy soil
Kharif     ,4,1995,2545.7,17.93,6.5,Loamy soil
Kharif     ,0,8515,2545.7,17.58,6.5,Loamy soil
Rabi       ,9,20,2545.7,17.58,6.5,Loamy soil
Kharif     ,4,2318,2335.5,18.18,6.5,Loamy soil
Kharif     ,0,8538,2335.5,18.43,6.5,Loamy soil
Rabi       ,9,23,2335.5,18.43,6.5,Loamy soil
Whole Year ,8,95,2335.5,18.43,6.5,Loamy soil
Kharif     ,4,4298,2259.6,18.18,6.5,Loamy soil
Kharif     ,0,8235,2259.6,18.43,6.5,Loamy soil
Rabi       ,9,23,2259.6,18.43,6.5,Loamy soil
Whole Year ,8,90,2259.6,16.88,6.5,Loamy soil
Kharif     ,4,2453,3020.7,16.45,6.5,Loamy soil
Kharif     ,0,8200,3020.7,16.88,6.5,Loamy soil
Rabi       ,9,25,3020.7,16.88,6.5,Loamy soil
Whole Year ,8,90,3020.7,16.88,6.5,Loamy soil
Kharif     ,4,2490,2244.4,16.45,6.5,Loamy soil
Kharif     ,0,8250,2244.4,16.88,6.5,Loamy soil
Rabi       ,9,27,2244.4,16.88,6.5,Loamy soil
Whole Year ,8,94,2244.4,7.44,6.5,Loamy soil
Whole Year ,3,25,2244.4,7.44,6.5,Loamy soil
Kharif     ,4,2500,1749.9,7.69,6.5,Loamy soil
Kharif     ,0,8260,1749.9,7.69,6.5,Loamy soil
Rabi       ,9,28,1749.9,8.84,6.5,Loamy soil
Whole Year ,8,95,1749.9,9.76,6.5,Loamy soil
Kharif     ,4,2510,2855.7,9.55,6.5,Loamy soil
Kharif     ,0,8267,2855.7,9.55,6.5,Loamy soil
Rabi       ,9,31,2855.7,9.1,6.5,Loamy soil
Whole Year ,8,97,2855.7,10.28,6.5,Loamy soil
Kharif     ,4,2590,2193.7,10.28,6.5,Loamy soil
Kharif     ,0,8398,2193.7,10.11,6.5,Loamy soil
Rabi       ,9,31,2193.7,10.11,6.5,Loamy soil
Whole Year ,8,103,2193.7,10.18,6.5,Loamy soil
Kharif     ,4,2615,3440.3,10.18,7.5,Loamy soil
Kharif     ,0,8768,3440.3,10.18,7.5,Loamy soil
Rabi       ,9,32,3440.3,9.41,7.5,Loamy soil
Whole Year ,8,103,3440.3,9.55,7.5,Loamy soil
Kharif     ,4,2635,2042.9,9.58,7.5,Loamy soil
Kharif     ,0,8968,2042.9,9.58,7.5,Loamy soil
Rabi       ,9,35,2042.9,9.89,7.5,Loamy soil
Whole Year ,8,110,2042.9,9.44,7.5,Loamy soil
Kharif     ,4,2700,2403.2,9.44,7.5,Loamy soil
Kharif     ,0,8968,2403.2,9.51,7.5,Loamy soil
Rabi       ,9,128,2403.2,9.51,7.5,Loamy soil
Whole Year ,8,119,2403.2,11.31,7.5,Loamy soil
Kharif     ,4,2332,2274.9,11.31,7.5,Loamy soil
Kharif     ,0,10200,2274.9,11.31,7.5,Loamy soil
Rabi       ,5,74,2274.9,10.2,7.5,Loamy soil
Rabi       ,3,118,2274.9,11.08,7.5,Loamy soil
Rabi       ,9,447,2274.9,11.08,7.5,Loamy soil
Kharif     ,4,2478,3616.7,16.8,7.5,Loamy soil
Kharif     ,0,7323,3616.7,20.06,7.5,Loamy soil
Rabi       ,5,35,3616.7,16.8,7.5,Loamy soil
Rabi       ,9,400,3616.7,12.11,7.5,Loamy soil
Whole Year ,8,350,3616.7,16.8,7.5,Loamy soil
Whole Year ,3,133,3616.7,20.06,7.5,Loamy soil
Kharif     ,4,2690,2316.6,14.16,7.5,Loamy soil
Kharif     ,0,11600,2316.6,18.05,7.5,Loamy soil
Rabi       ,9,450,2316.6,16.8,7.5,Loamy soil
Whole Year ,8,450,2316.6,18.05,7.5,Loamy soil
Whole Year ,3,140,2316.6,16.8,7.5,Loamy soil
Kharif     ,4,2740,2596.8,12.11,7.5,Loamy soil
Kharif     ,0,12310,2596.8,14.16,7.5,Loamy soil
Rabi       ,9,460,2596.8,17.47,7.5,Loamy soil
Whole Year ,8,500,2596.8,14.16,7.5,Loamy soil
Whole Year ,3,150,2596.8,17.47,7.5,Loamy soil
Kharif     ,4,800,2036,20.06,7.5,Loamy soil
Kharif     ,0,5400,2036,12.11,7.5,Loamy soil
Whole Year ,8,530,2036,20.29,7.5,Loamy soil
Whole Year ,3,160,2036,13.77,7.5,Loamy soil
Kharif     ,4,2760,2389.2,17.85,7.5,Loamy soil
Kharif     ,0,12330,2389.2,16.78,7.5,Loamy soil
Rabi       ,9,470,2389.2,12.22,7.5,Loamy soil
Whole Year ,8,570,2389.2,16.78,7.5,Loamy soil
Whole Year ,3,160,2389.2,12.22,7.5,Loamy soil
Kharif     ,4,2718,2451.8,18.73,7.5,Loamy soil
Kharif     ,0,12100,2451.8,17.85,7.5,Loamy soil
Rabi       ,9,464,2451.8,20.29,7.5,Loamy soil
Whole Year ,8,620,2451.8,17.85,7.5,Loamy soil
Whole Year ,3,160,2451.8,20.29,7.5,Loamy soil
Kharif     ,4,2760,2545.7,13.77,7.5,Loamy soil
Kharif     ,0,12526,2545.7,18.73,7.5,Loamy soil
Rabi       ,9,500,2545.7,16.78,7.5,Loamy soil
Whole Year ,8,520,2545.7,18.73,7.5,Loamy soil
Whole Year ,3,15,2545.7,17.85,7.5,Loamy soil
Kharif     ,4,2845,2335.5,20.29,7.5,Loamy soil
Kharif     ,0,12800,2335.5,12.22,7.5,Loamy soil
Rabi       ,9,527,2335.5,18.73,7.5,Loamy soil
Whole Year ,8,676,2335.5,11.21,7.5,Loamy soil
Whole Year ,3,160,2335.5,13.31,7.5,Loamy soil
Kharif     ,4,2883,2259.6,16.89,7.5,Loamy soil
Kharif     ,0,13137,2259.6,15.78,7.5,Loamy soil
Rabi       ,9,527,2259.6,11.21,7.5,Loamy soil
Whole Year ,8,676,2259.6,15.78,7.5,Loamy soil
Whole Year ,3,160,2259.6,19.79,7.5,Loamy soil
Kharif     ,4,2900,3020.7,13.31,7.5,Loamy soil
Kharif     ,0,13000,3020.7,18.45,7.5,Loamy soil
Rabi       ,9,34,3020.7,15.78,7.5,Loamy soil
Whole Year ,8,685,3020.7,18.45,7.5,Loamy soil
Whole Year ,3,179,3020.7,16.89,7.5,Loamy soil
Kharif     ,4,2900,2244.4,19.79,7.5,Loamy soil
Kharif     ,0,13142,2244.4,11.21,7.5,Loamy soil
Rabi       ,9,74,2244.4,18.45,7.5,Loamy soil
Whole Year ,8,707,2244.4,11.21,7.5,Loamy soil
Whole Year ,3,195,2244.4,13.31,7.5,Loamy soil
Kharif     ,4,3089,1749.9,16.89,7.5,Loamy soil
Kharif     ,0,14147,1749.9,15.78,7.5,Loamy soil
Rabi       ,9,74,1749.9,11.21,7.5,Loamy soil
Whole Year ,8,707,1749.9,16.71,7.5,Loamy soil
Whole Year ,3,240,1749.9,20.19,7.5,Loamy soil
Kharif     ,4,3243,2855.7,13.81,7.5,Loamy soil
Kharif     ,0,15137,2855.7,18.03,7.5,Loamy soil
Rabi       ,9,538,2855.7,16.71,7.5,Loamy soil
Whole Year ,8,742,2855.7,18.03,7.5,Loamy soil
Whole Year ,3,242,2855.7,17.42,7.5,Loamy soil
Kharif     ,4,3346,2193.7,20.19,7.5,Loamy soil
Kharif     ,0,15378,2193.7,11.84,7.5,Loamy soil
Rabi       ,9,538,2193.7,18.03,7.5,Loamy soil
Whole Year ,8,787,2193.7,11.84,7.5,Loamy soil
Whole Year ,3,241,2193.7,13.81,7.5,Loamy soil
Kharif     ,4,4050,3440.3,17.42,7.5,Loamy soil
Kharif     ,0,16770,3440.3,16.71,7.5,Loamy soil
Rabi       ,9,5,3440.3,11.84,7.5,Loamy soil
Whole Year ,8,875,3440.3,16.71,7.5,Loamy soil
Whole Year ,3,95,3440.3,20.19,7.5,Loamy soil
Kharif     ,4,4188,2042.9,13.81,7.5,Loamy soil
Kharif     ,0,16770,2042.9,18.03,7.5,Loamy soil
Rabi       ,9,10,2042.9,16.71,7.5,Loamy soil
Whole Year ,8,930,2042.9,18.03,7.5,Loamy soil
Whole Year ,3,281,2042.9,17.42,7.5,Loamy soil
Kharif     ,4,4252,2403.2,19.59,7.5,Loamy soil
Kharif     ,0,16120,2403.2,11.6,7.5,Loamy soil
Rabi       ,9,103,2403.2,19.17,7.5,Loamy soil
Whole Year ,8,944,2403.2,11.6,7.5,Loamy soil
Whole Year ,3,306,2403.2,13.52,7.5,Loamy soil
Kharif     ,4,1450,2389.2,17.36,7.5,Loamy soil
Kharif     ,0,6300,2389.2,16.43,7.5,Loamy soil
Rabi       ,9,15,2389.2,11.6,7.5,Loamy soil
Whole Year ,8,215,2389.2,16.43,7.5,Loamy soil
Whole Year ,3,25,2389.2,19.59,7.5,Loamy soil
Kharif     ,4,1350,2451.8,13.52,7.5,Loamy soil
Kharif     ,0,7434,2451.8,19.17,7.5,Loamy soil
Rabi       ,9,15,2451.8,16.43,7.5,Loamy soil
Whole Year ,8,230,2451.8,19.17,7.5,Loamy soil
Whole Year ,3,20,2451.8,16.43,7.5,Loamy soil
Kharif     ,4,1350,2545.7,11.6,7.5,Loamy soil
Kharif     ,0,6300,2545.7,13.52,7.5,Loamy soil
Rabi       ,9,15,2545.7,17.36,7.5,Loamy soil
Whole Year ,8,279,2545.7,13.52,7.5,Loamy soil
Whole Year ,3,82,2545.7,19.17,7.5,Loamy soil
Kharif     ,4,1470,2335.5,17.36,7.5,Loamy soil
Kharif     ,0,6375,2335.5,16.14,7.5,Loamy soil
Kharif     ,4,1600,2259.6,16.95,7.5,Loamy soil
Kharif     ,0,6000,2259.6,16.14,7.5,Loamy soil
Whole Year ,8,292,2259.6,16.95,7.5,Loamy soil
Kharif     ,4,500,3020.7,20.12,7.5,Loamy soil
Kharif     ,0,500,3020.7,11.39,7.5,Loamy soil
Whole Year ,8,25,3020.7,20.12,7.5,Loamy soil
Kharif     ,4,500,2244.4,11.39,7.5,Loamy soil
Kharif     ,0,500,2244.4,13.14,7.5,Loamy soil
Whole Year ,8,25,2244.4,20.12,7.5,Loamy soil
Kharif     ,4,500,1749.9,13.14,7.5,Loamy soil
Kharif     ,0,500,1749.9,18.88,7.5,Loamy soil
Whole Year ,8,25,1749.9,11.39,7.5,Loamy soil
Kharif     ,4,550,2855.7,18.88,7.5,Loamy soil
Kharif     ,0,400,2855.7,16.95,7.5,Loamy soil
Whole Year ,8,25,2855.7,18.88,7.5,Loamy soil
Kharif     ,4,568,2193.7,16.95,7.5,Loamy soil
Kharif     ,0,406,2193.7,16.12,7.5,Loamy soil
Whole Year ,8,26,2193.7,17.05,7.5,Loamy soil
Kharif     ,4,570,3440.3,16.12,7.5,Loamy soil
Kharif     ,0,410,3440.3,20.06,7.5,Loamy soil
Whole Year ,8,27,3440.3,16.12,7.5,Loamy soil
Whole Year ,3,98,3440.3,20.06,7.5,Loamy soil
Kharif     ,4,134,2042.9,11.29,7.5,Loamy soil
Kharif     ,0,53,2042.9,13.05,7.5,Loamy soil
Whole Year ,8,14,2042.9,20.06,7.5,Loamy soil
Kharif     ,4,134,2403.2,11.29,7.5,Loamy soil
Kharif     ,0,53,2403.2,13.05,7.5,Loamy soil
Whole Year ,8,20,2403.2,20.06,7.5,Loamy soil
Kharif     ,4,7375,2274.9,11.29,7.5,Loamy soil
Kharif     ,0,15070,2274.9,13.05,7.5,Loamy soil
Rabi       ,5,130,2274.9,11.29,7.5,Loamy soil
Rabi       ,3,15,2274.9,19.13,7.5,Loamy soil
Rabi       ,9,250,2274.9,17.05,7.5,Loamy soil
Kharif     ,4,7784,3616.7,20.06,7.5,Loamy soil
Kharif     ,0,13015,3616.7,11.29,7.5,Loamy soil
Rabi       ,5,60,3616.7,20.16,7.5,Loamy soil
Rabi       ,9,198,3616.7,13.93,7.5,Loamy soil
Whole Year ,8,607,3616.7,20.16,7.5,Loamy soil
Whole Year ,3,15,3616.7,12.13,7.5,Loamy soil
Kharif     ,4,8925,2316.6,18.94,7.5,Loamy soil
Kharif     ,0,14000,2316.6,17.51,7.5,Loamy soil
Rabi       ,9,265,2316.6,20.16,7.5,Loamy soil
Whole Year ,8,615,2316.6,17.51,7.5,Loamy soil
Whole Year ,3,15,2316.6,20.16,7.5,Loamy soil
Kharif     ,4,8680,2596.8,13.93,7.5,Loamy soil
Kharif     ,0,13980,2596.8,18.94,7.5,Loamy soil
Rabi       ,9,302,2596.8,16.48,7.5,Loamy soil
Whole Year ,8,650,2596.8,18.94,7.5,Loamy soil
Whole Year ,3,16,2596.8,16.48,7.5,Loamy soil
Kharif     ,4,5800,2036,12.13,7.5,Loamy soil
Kharif     ,0,10900,2036,13.93,7.5,Loamy soil
Rabi       ,9,170,2036,17.51,7.5,Loamy soil
Whole Year ,8,620,2036,13.93,7.5,Loamy soil
Whole Year ,3,16,2036,17.51,7.5,Loamy soil
Kharif     ,4,9041,2389.2,20.62,7.5,Loamy soil
Kharif     ,0,14158,2389.2,12.46,7.5,Loamy soil
Rabi       ,9,340,2389.2,18.9,7.5,Loamy soil
Whole Year ,8,630,2389.2,12.46,7.5,Loamy soil
Whole Year ,3,16,2389.2,18.9,7.5,Loamy soil
Kharif     ,4,9058,2451.8,16.28,7.5,Loamy soil
Kharif     ,0,14257,2451.8,20.62,7.5,Loamy soil
Rabi       ,9,340,2451.8,13.61,7.5,Loamy soil
Whole Year ,8,580,2451.8,20.62,7.5,Loamy soil
Whole Year ,3,15,2451.8,13.61,7.5,Loamy soil
Kharif     ,4,4657,2545.7,18.05,7.5,Loamy soil
Kharif     ,0,8227,2545.7,16.28,7.5,Loamy soil
Rabi       ,9,355,2545.7,12.46,7.5,Loamy soil
Whole Year ,8,125,2545.7,16.28,7.5,Loamy soil
Whole Year ,3,10,2545.7,20.62,7.5,Loamy soil
Kharif     ,4,7440,2335.5,13.61,7.5,Loamy soil
Kharif     ,0,8500,2335.5,18.9,7.5,Loamy soil
Rabi       ,9,392,2335.5,16.28,7.5,Loamy soil
Whole Year ,8,795,2335.5,18.9,7.5,Loamy soil
Whole Year ,3,16,2335.5,18.05,7.5,Loamy soil
Kharif     ,4,8023,2259.6,19.75,7.5,Loamy soil
Kharif     ,0,10500,2259.6,12.1,7.5,Loamy soil
Rabi       ,9,420,2259.6,19.28,7.5,Loamy soil
Whole Year ,8,625,2259.6,12.1,7.5,Loamy soil
Whole Year ,3,20,2259.6,14.2,7.5,Loamy soil
Kharif     ,4,8325,3020.7,17.55,7.5,Loamy soil
Kharif     ,0,10300,3020.7,16.77,7.5,Loamy soil
Rabi       ,9,415,3020.7,12.1,7.5,Loamy soil
Whole Year ,8,620,3020.7,16.77,7.5,Loamy soil
